CO_CURSO;SIGLA_IES;CO_IES;CO_GRUPO;NOME_CURSO;CO_MUNIC_CURSO;NOME_MUNIC_CURSO;CO_UF_CURSO
51584;UNIFIL;430;36;Fisioterapia;4113700;LONDRINA;41
51587;UNIFIL;430;19;Farmácia;4113700;LONDRINA;41
51609;UNEMAT;719;17;Agronomia;5102504;CACERES;51
51613;UNEMAT;719;17;Agronomia;5107958;TANGARA DA SERRA;51
51622;UNEMAT;719;6208;Engenharia de Produção;5101704;BARRA DO BUGRES;51
51638;UNEMAT;719;17;Agronomia;5100250;ALTA FLORESTA;51
51648;UNEMAT;719;6405;Engenharia Florestal;5100250;ALTA FLORESTA;51
51683;FIEL;1444;36;Fisioterapia;3526902;LIMEIRA;35
51699;UNIR;699;12;Medicina;1100205;PORTO VELHO;11
51701;;1883;6;Odontologia;2919207;LAURO DE FREITAS;29
51724;FACCAT;5285;6208;Engenharia de Produção;4321204;TAQUARA;43
51743;UNIS-MG;3368;36;Fisioterapia;3170701;VARGINHA;31
51746;UCP;15;6208;Engenharia de Produção;3303906;PETROPOLIS;33
51750;UNIS-MG;3368;28;Nutrição;3170701;VARGINHA;31
51835;UNICEPLAC;5439;12;Medicina;5300108;BRASILIA;53
51843;ITCSAS/CENSA;1961;36;Fisioterapia;3301009;CAMPOS DOS GOYTACAZES;33
51854;CESCAGE;3193;36;Fisioterapia;4119905;PONTA GROSSA;41
51906;CESCAGE;3193;17;Agronomia;4119905;PONTA GROSSA;41
51948;UNIFIP;3304;23;Enfermagem;2510808;PATOS;25
51993;UNOESC;82;5806;Engenharia Elétrica;4209003;JOACABA;42
52003;UFPA;569;19;Farmácia;1501402;BELEM;15
52044;UNESP;56;6307;Engenharia Ambiental;3541406;PRESIDENTE PRUDENTE;35
52052;USF;670;5806;Engenharia Elétrica;3509502;CAMPINAS;35
52054;USF;670;5902;Engenharia Mecânica;3509502;CAMPINAS;35
52101;UFMS;694;51;Zootecnia;5002704;CAMPO GRANDE;50
52153;UNIARP;15032;23;Enfermagem;4203006;CACADOR;42
52208;UNISO;150;28;Nutrição;3552205;SOROCABA;35
52216;UNIVAG;794;36;Fisioterapia;5108402;VARZEA GRANDE;51
52233;UNIVAG;794;19;Farmácia;5108402;VARZEA GRANDE;51
52270;UNIGRAN;673;55;Biomedicina;5003702;DOURADOS;50
52283;UNIVALE;513;23;Enfermagem;3127701;GOVERNADOR VALADARES;31
52465;CEULP;453;19;Farmácia;1721000;PALMAS;17
52554;UNIFIAN;1045;5;Medicina Veterinária;3526704;LEME;35
52589;PUC-CAMPINAS;19;19;Farmácia;3509502;CAMPINAS;35
52667;ULBRA;449;23;Enfermagem;4304705;CARAZINHO;43
52743;São Lucas PVH;1414;55;Biomedicina;1100205;PORTO VELHO;11
52783;UNICHRISTUS;1895;36;Fisioterapia;2304400;FORTALEZA;23
52891;FMR;1624;36;Fisioterapia;3550100;SAO MANUEL;35
52971;UNICAP;11;21;Arquitetura e Urbanismo;2611606;RECIFE;26
52977;UNICAP;11;36;Fisioterapia;2611606;RECIFE;26
53011;UNIP;322;36;Fisioterapia;3550308;SAO PAULO;35
53101;UFPA;569;17;Agronomia;1500602;ALTAMIRA;15
53120;UNISAL;1032;5814;Engenharia de Controle e Automação;3509502;CAMPINAS;35
53163;UNIPAR;437;23;Enfermagem;4104808;CASCAVEL;41
53165;UNIPAR;437;19;Farmácia;4118402;PARANAVAI;41
53167;UNIPAR;437;19;Farmácia;4127700;TOLEDO;41
53175;UNIPAR;437;23;Enfermagem;4128104;UMUARAMA;41
53177;UNIPAR;437;19;Farmácia;4128104;UMUARAMA;41
53202;UFPA;569;5;Medicina Veterinária;1502400;CASTANHAL;15
53243;UNIFESSPA;18440;17;Agronomia;1504208;MARABA;15
53274;UNIPAR;437;21;Arquitetura e Urbanismo;4128104;UMUARAMA;41
53314;NEWTON PAIVA;343;6;Odontologia;3106200;BELO HORIZONTE;31
53338;UFAC;549;12;Medicina;1200401;RIO BRANCO;12
53397;UNISAN;898;23;Enfermagem;3550308;SAO PAULO;35
53409;UNIFEOB;1836;36;Fisioterapia;3549102;SAO JOAO DA BOA VISTA;35
53414;FMR;1624;23;Enfermagem;3550100;SAO MANUEL;35
53482;CEULM/ULBRA;452;6008;Engenharia Química;1302603;MANAUS;13
53518;FIAR;1569;6411;Engenharia de Computação I;3503208;ARARAQUARA;35
53682;UNILUS;226;36;Fisioterapia;3548500;SANTOS;35
53869;ESTÁCIO FAL;1298;36;Fisioterapia;2704302;MACEIO;27
53886;FIAR;1569;5806;Engenharia Elétrica;3503208;ARARAQUARA;35
53916;;242;23;Enfermagem;3547809;SANTO ANDRE;35
54056;CESMAC;621;6;Odontologia;2704302;MACEIO;27
54382;UNISUAM;277;19;Farmácia;3304557;RIO DE JANEIRO;33
54385;UNISUAM;277;23;Enfermagem;3304557;RIO DE JANEIRO;33
54387;UNISUAM;277;28;Nutrição;3304557;RIO DE JANEIRO;33
54396;UENP;15015;5;Medicina Veterinária;4102406;BANDEIRANTES;41
54490;UFC;583;12;Medicina;2312908;SOBRAL;23
54494;UFCA;18759;12;Medicina;3549904;SAO JOSE DOS CAMPOS;23
54504;UEG;47;17;Agronomia;5210109;IPAMERI;52
54726;;526;19;Farmácia;3530607;MOGI DAS CRUZES;35
54854;FACREDENTOR;2571;28;Nutrição;3302205;ITAPERUNA;33
54859;FACREDENTOR;2571;5710;Engenharia Civil;3302205;ITAPERUNA;33
54860;FACREDENTOR;2571;5902;Engenharia Mecânica;3302205;ITAPERUNA;33
54861;FACREDENTOR;2571;27;Fonoaudiologia;3302205;ITAPERUNA;33
54903;;1883;36;Fisioterapia;2919207;LAURO DE FREITAS;29
54924;São Lucas PVH;1414;36;Fisioterapia;1100205;PORTO VELHO;11
54932;FCT;2037;21;Arquitetura e Urbanismo;2919207;LAURO DE FREITAS;29
54969;Uninorte Minas;1600;6;Odontologia;3143302;MONTES CLAROS;31
54973;FABA;1263;36;Fisioterapia;3304557;RIO DE JANEIRO;33
54975;Unifsm;2158;23;Enfermagem;2503704;CAJAZEIRAS;25
54981;EMESCAM;501;23;Enfermagem;3205309;VITORIA;32
55099;FMC;506;19;Farmácia;3301009;CAMPOS DOS GOYTACAZES;33
55129;UNESA;163;23;Enfermagem;3303302;NITEROI;33
55134;UNESA;163;36;Fisioterapia;3303906;PETROPOLIS;33
55151;UNESA;163;23;Enfermagem;3304557;RIO DE JANEIRO;33
55167;PADRAO;1239;36;Fisioterapia;5208707;GOIANIA;52
55288;UNIFUNVIC;2494;19;Farmácia;3538006;PINDAMONHANGABA;35
55334;CESUPA;792;28;Nutrição;1501402;BELEM;15
55336;UNICEUMA;823;21;Arquitetura e Urbanismo;2111300;SAO LUIS;21
55362;UNIARA;124;6;Odontologia;3503208;ARARAQUARA;35
55388;UNICEUMA;823;23;Enfermagem;2111300;SAO LUIS;21
55439;UNI-BH;349;21;Arquitetura e Urbanismo;3106200;BELO HORIZONTE;31
55519;USCS;605;23;Enfermagem;3548807;SAO CAETANO DO SUL;35
55521;USCS;605;19;Farmácia;3548807;SAO CAETANO DO SUL;35
55525;USCS;605;36;Fisioterapia;3548807;SAO CAETANO DO SUL;35
55837;UAM;466;5710;Engenharia Civil;3550308;SAO PAULO;35
55840;UAM;466;19;Farmácia;3550308;SAO PAULO;35
55844;UAM;466;28;Nutrição;3550308;SAO PAULO;35
56085;UVV;664;23;Enfermagem;3205200;VILA VELHA;32
56095;UNIABEU;2565;36;Fisioterapia;3300456;BELFORD ROXO;33
56129;UEL;9;51;Zootecnia;4113700;LONDRINA;41
56170;;1883;19;Farmácia;2919207;LAURO DE FREITAS;29
56394;FOR;3146;6;Odontologia;2611606;RECIFE;26
56438;UNICEP;707;36;Fisioterapia;3548906;SAO CARLOS;35
56440;UNICEP;707;28;Nutrição;3548906;SAO CARLOS;35
56466;;1927;36;Fisioterapia;4128203;UNIAO DA VITORIA;41
56496;FCJP;2440;23;Enfermagem;3136306;JOAO PINHEIRO;31
56546;;1244;5806;Engenharia Elétrica;3205309;VITORIA;32
56585;UNIGRAN;673;28;Nutrição;5003702;DOURADOS;50
56622;UNIFRAN;496;28;Nutrição;3516200;FRANCA;35
56630;UNIFOR;555;28;Nutrição;2304400;FORTALEZA;23
56645;UNICEUB;402;28;Nutrição;5300108;BRASILIA;53
56664;UNILASALLE;641;23;Enfermagem;4304606;CANOAS;43
56666;UNILASALLE;641;36;Fisioterapia;4304606;CANOAS;43
56668;UNILASALLE;641;28;Nutrição;4304606;CANOAS;43
56696;PUCRS;21;28;Nutrição;4314902;PORTO ALEGRE;43
56803;UDC;1396;36;Fisioterapia;4108304;FOZ DO IGUACU;41
56906;URI;423;23;Enfermagem;4308508;FREDERICO WESTPHALEN;43
57054;FASM;434;69;Tecnologia em Radiologia;3550308;SAO PAULO;35
57072;URI;423;23;Enfermagem;4317400;SANTIAGO;43
57224;UNIUBE;143;5806;Engenharia Elétrica;3170206;UBERLANDIA;31
57226;UNIUBE;143;5710;Engenharia Civil;3170206;UBERLANDIA;31
57232;UNICESUMAR;1196;21;Arquitetura e Urbanismo;4115200;MARINGA;41
57236;UNICESUMAR;1196;55;Biomedicina;4115200;MARINGA;41
57292;UNIVAP;275;6307;Engenharia Ambiental;4119905;PONTA GROSSA;35
57386;UNICESUMAR;1196;23;Enfermagem;4115200;MARINGA;41
57402;UNICID;417;12;Medicina;3550308;SAO PAULO;35
57446;UCS;13;6208;Engenharia de Produção;4302105;BENTO GONCALVES;43
57470;UNIDAVI;80;6208;Engenharia de Produção;4214805;RIO DO SUL;42
57576;FIEL;1444;55;Biomedicina;3526902;LIMEIRA;35
57706;UCS;13;5806;Engenharia Elétrica;4302105;BENTO GONCALVES;43
57728;UNISINOS;14;36;Fisioterapia;4318705;SAO LEOPOLDO;43
57824;UNIFEV;222;55;Biomedicina;3557105;VOTUPORANGA;35
57849;UnirG;750;23;Enfermagem;1709500;GURUPI;17
57852;UnirG;750;12;Medicina;1709500;GURUPI;17
57876;UFN;426;36;Fisioterapia;4316907;SANTA MARIA;43
57926;São Lucas PVH;1414;6;Odontologia;1100205;PORTO VELHO;11
58043;UNIT;398;23;Enfermagem;2800308;ARACAJU;28
58075;UNIR;699;17;Agronomia;1100288;ROLIM DE MOURA;11
58188;UEM;57;17;Agronomia;4128104;UMUARAMA;41
58202;UEM;57;5;Medicina Veterinária;4128104;UMUARAMA;41
58238;UEM;57;92;Tecnologia em Gestão Ambiental;4128104;UMUARAMA;41
58337;UNESC;482;23;Enfermagem;4204608;CRICIUMA;42
58354;SAO CAMILO;737;23;Enfermagem;3550308;SAO PAULO;35
58376;SAO CAMILO;737;28;Nutrição;3550308;SAO PAULO;35
58412;ESCS;3223;12;Medicina;5300108;BRASILIA;53
58422;Católica em Jaraguá;645;5902;Engenharia Mecânica;4208906;JARAGUA DO SUL;42
58428;Católica em Jaraguá;645;5806;Engenharia Elétrica;4208906;JARAGUA DO SUL;42
58435;UNESA;163;23;Enfermagem;3304557;RIO DE JANEIRO;33
58453;UCL;522;36;Fisioterapia;3304557;RIO DE JANEIRO;33
58480;UNIVATES;1041;28;Nutrição;4311403;LAJEADO;43
58813;FTC;1645;23;Enfermagem;2918001;JEQUIE;29
58816;;1364;23;Enfermagem;2933307;VITORIA DA CONQUISTA;29
58834;FTC;1642;23;Enfermagem;2914802;ITABUNA;29
58854;UFPE;580;6411;Engenharia de Computação I;2611606;RECIFE;26
58882;UNESA;163;36;Fisioterapia;3304557;RIO DE JANEIRO;33
58999;UniMetrocamp Wyden;2279;36;Fisioterapia;3509502;CAMPINAS;35
59094;FACSUL;2149;36;Fisioterapia;5002704;CAMPO GRANDE;50
59116;ICEC;1996;36;Fisioterapia;5103403;CUIABA;51
59124;UNIPESU;1708;36;Fisioterapia;2611606;RECIFE;26
59126;UNICEUSA;2085;36;Fisioterapia;2927408;SALVADOR;29
59128;IESGF;1267;36;Fisioterapia;4216602;SAO JOSE;42
59134;IEST;1656;36;Fisioterapia;2211001;TERESINA;22
59136;IESFAVI;1498;36;Fisioterapia;3205309;VITORIA;32
59140;IESFI;2086;36;Fisioterapia;4108304;FOZ DO IGUACU;41
59153;UNINOVAFAPI;1563;28;Nutrição;2211001;TERESINA;22
59168;;5550;6208;Engenharia de Produção;5201108;ANAPOLIS;52
59174;UNICEUMA;823;12;Medicina;2111300;SAO LUIS;21
59344;UNIPAC;308;23;Enfermagem;3105608;BARBACENA;31
59363;UNA;15452;23;Enfermagem;3107406;BOM DESPACHO;31
59367;UNA;15452;36;Fisioterapia;3107406;BOM DESPACHO;31
59392;UNIPAC;308;28;Nutrição;3136702;JUIZ DE FORA;31
59414;UP;1042;12;Medicina;4106902;CURITIBA;41
59488;UNINGÁ;1430;19;Farmácia;4115200;MARINGA;41
59510;UNIP;322;23;Enfermagem;3502804;ARACATUBA;35
59518;UNIP;322;28;Nutrição;3502804;ARACATUBA;35
59536;ULBRA;449;21;Arquitetura e Urbanismo;4316907;SANTA MARIA;43
59545;FAJAR;2035;6405;Engenharia Florestal;4112009;JAGUARIAIVA;41
59582;UNIP;322;23;Enfermagem;3503208;ARARAQUARA;35
59588;UNIP;322;19;Farmácia;3503208;ARARAQUARA;35
59593;UNIP;322;36;Fisioterapia;3503208;ARARAQUARA;35
59598;UNIP;322;23;Enfermagem;3504008;ASSIS;35
59602;UNIP;322;19;Farmácia;3504008;ASSIS;35
59606;UNIP;322;36;Fisioterapia;3504008;ASSIS;35
59612;UNIP;322;21;Arquitetura e Urbanismo;3506003;BAURU;35
59626;UNIP;322;23;Enfermagem;3506003;BAURU;35
59634;UNIP;322;23;Enfermagem;3509502;CAMPINAS;35
59638;UNIP;322;23;Enfermagem;3525904;JUNDIAI;35
59644;UNIP;322;36;Fisioterapia;3525904;JUNDIAI;35
59666;UNIP;322;23;Enfermagem;3543402;RIBEIRAO PRETO;35
59686;UNIP;322;23;Enfermagem;3549805;SAO JOSE DO RIO PRETO;35
59688;UNIP;322;21;Arquitetura e Urbanismo;3549904;SAO JOSE DOS CAMPOS;35
59690;UNIP;322;23;Enfermagem;3549904;SAO JOSE DOS CAMPOS;35
59713;UNIP;322;21;Arquitetura e Urbanismo;3552205;SOROCABA;35
59717;UNIP;322;23;Enfermagem;3552205;SOROCABA;35
59723;UNIP;322;28;Nutrição;3552205;SOROCABA;35
59740;;2271;6208;Engenharia de Produção;3131307;IPATINGA;31
59743;FAP;2056;23;Enfermagem;3555000;TUPA;35
59745;FAP;2056;36;Fisioterapia;3555000;TUPA;35
59754;FCMS/JF;2843;23;Enfermagem;3136702;JUIZ DE FORA;31
59758;FCMS/JF;2843;36;Fisioterapia;3136702;JUIZ DE FORA;31
59792;UFCSPA;717;55;Biomedicina;4314902;PORTO ALEGRE;43
59794;UFCSPA;717;28;Nutrição;4314902;PORTO ALEGRE;43
59818;EBMSP;534;55;Biomedicina;2927408;SALVADOR;29
59827;;1818;6208;Engenharia de Produção;3106200;BELO HORIZONTE;31
59835;FATEC;1319;36;Fisioterapia;3147006;PARACATU;31
59850;FATIPUC;3306;69;Tecnologia em Radiologia;4304606;CANOAS;43
59962;PUC-RIO;528;21;Arquitetura e Urbanismo;3304557;RIO DE JANEIRO;33
59983;UNIP;322;19;Farmácia;3549904;SAO JOSE DOS CAMPOS;35
60010;UNIP;322;21;Arquitetura e Urbanismo;5300108;BRASILIA;53
60014;UNIP;322;23;Enfermagem;5300108;BRASILIA;53
60016;UNIP;322;6;Odontologia;5300108;BRASILIA;53
60020;UNIP;322;21;Arquitetura e Urbanismo;5208707;GOIANIA;52
60024;UNIP;322;23;Enfermagem;5208707;GOIANIA;52
60026;UNIP;322;19;Farmácia;5208707;GOIANIA;52
60030;UNIP;322;23;Enfermagem;1302603;MANAUS;13
60034;UNIP;322;19;Farmácia;1302603;MANAUS;13
60036;UNIP;322;28;Nutrição;1302603;MANAUS;13
60123;PUCPR;10;5;Medicina Veterinária;4127700;TOLEDO;41
60216;UNOESC;82;5;Medicina Veterinária;4219507;XANXERE;42
60280;ULBRA;449;5902;Engenharia Mecânica;4304606;CANOAS;43
60288;UFRN;570;55;Biomedicina;2408102;NATAL;24
60342;UNIVÁS;1586;28;Nutrição;3152501;POUSO ALEGRE;31
60412;UEMG;1036;28;Nutrição;3147907;PASSOS;31
60414;UEPG;730;51;Zootecnia;3526902;LIMEIRA;41
60438;UEPG;730;23;Enfermagem;4119905;PONTA GROSSA;41
60496;UNIP;322;5814;Engenharia de Controle e Automação;1302603;MANAUS;13
60512;UNIP;322;6411;Engenharia de Computação I;3549904;SAO JOSE DOS CAMPOS;35
60516;UNIP;322;5814;Engenharia de Controle e Automação;3549904;SAO JOSE DOS CAMPOS;35
60531;UNIP;322;5814;Engenharia de Controle e Automação;3552205;SOROCABA;35
60534;UNIP;322;5814;Engenharia de Controle e Automação;3506003;BAURU;35
60572;UNICAMP;54;92;Tecnologia em Gestão Ambiental;2910800;FEIRA DE SANTANA;35
60582;UNIVAG;794;27;Fonoaudiologia;5108402;VARZEA GRANDE;51
60642;UNIPAM;3371;17;Agronomia;3148004;PATOS DE MINAS;31
60656;UEA;3172;23;Enfermagem;1302603;MANAUS;13
60658;UEA;3172;6;Odontologia;1302603;MANAUS;13
60660;UEA;3172;12;Medicina;1302603;MANAUS;13
60685;UNIP;322;28;Nutrição;3549904;SAO JOSE DOS CAMPOS;35
60822;UNICEUB;402;23;Enfermagem;5300108;BRASILIA;53
61066;UNICENTRO;1126;27;Fonoaudiologia;4110706;IRATI;41
61185;UNIG;330;19;Farmácia;3302205;ITAPERUNA;33
61285;UNIP;322;5814;Engenharia de Controle e Automação;3525904;JUNDIAI;35
61298;UNEC;3966;23;Enfermagem;3113404;CARATINGA;31
61337;PUCPR;10;6208;Engenharia de Produção;4106902;CURITIBA;41
61560;UFOP;6;6208;Engenharia de Produção;3136207;JOAO MONLEVADE;31
61603;UVA;165;23;Enfermagem;3304557;RIO DE JANEIRO;33
61690;UERJ;547;6208;Engenharia de Produção;3304557;RIO DE JANEIRO;33
61696;UNIPAR;437;21;Arquitetura e Urbanismo;4104808;CASCAVEL;41
61775;UNIPAR;437;23;Enfermagem;4108403;FRANCISCO BELTRAO;41
61826;PUCPR;10;19;Farmácia;4106902;CURITIBA;41
62025;CESMAC;621;28;Nutrição;2704302;MACEIO;27
62081;;19512;23;Enfermagem;3103504;ARAGUARI;31
62190;UERJ;547;5902;Engenharia Mecânica;3303401;NOVA FRIBURGO;33
62191;CESUPA;792;19;Farmácia;1501402;BELEM;15
62198;UNIAN-RJ;515;19;Farmácia;3303302;NITEROI;33
62227;UCDB;387;5814;Engenharia de Controle e Automação;5002704;CAMPO GRANDE;50
62233;UCDB;387;5;Medicina Veterinária;5002704;CAMPO GRANDE;50
62236;UCDB;387;23;Enfermagem;5002704;CAMPO GRANDE;50
62378;MACKENZIE;22;6208;Engenharia de Produção;3550308;SAO PAULO;35
62406;UEMA;568;23;Enfermagem;2103000;CAXIAS;21
62463;CLARETIANOBT;135;23;Enfermagem;3505906;BATATAIS;35
62518;UNIPAR;437;36;Fisioterapia;4127700;TOLEDO;41
62587;UNISUL;494;36;Fisioterapia;4211900;PALHOCA;42
62690;UESPI;756;17;Agronomia;2211001;TERESINA;22
62694;UESPI;756;17;Agronomia;2211209;URUCUI;22
62702;UESPI;756;17;Agronomia;2208007;PICOS;22
62740;UNIPINHAL;1230;23;Enfermagem;3515186;ESPIRITO SANTO DO PINHAL;35
62779;UENP;15015;23;Enfermagem;4102406;BANDEIRANTES;41
62822;UESPI;756;23;Enfermagem;2208007;PICOS;22
62824;UESPI;756;5806;Engenharia Elétrica;2211001;TERESINA;22
62892;;526;36;Fisioterapia;3530607;MOGI DAS CRUZES;35
62906;UFR;25352;51;Zootecnia;5107602;RONDONOPOLIS;51
63008;UNIPAM;3371;23;Enfermagem;3148004;PATOS DE MINAS;31
63064;UESPI;756;5710;Engenharia Civil;2211001;TERESINA;22
63313;UEA;3172;5710;Engenharia Civil;1302603;MANAUS;13
63315;UEA;3172;6411;Engenharia de Computação I;1302603;MANAUS;13
63316;UEA;3172;5806;Engenharia Elétrica;1302603;MANAUS;13
63336;UNIS-MG;3368;6208;Engenharia de Produção;3170701;VARGINHA;31
63338;UNIS-MG;3368;55;Biomedicina;3170701;VARGINHA;31
63342;UNIS-MG;3368;23;Enfermagem;3170701;VARGINHA;31
63393;IFCE;1807;92;Tecnologia em Gestão Ambiental;2304400;FORTALEZA;23
63536;;1510;36;Fisioterapia;4216602;SAO JOSE;42
63586;Anhanguera SP;376;55;Biomedicina;3548708;SAO BERNARDO DO CAMPO;35
63604;UNICEP;707;6208;Engenharia de Produção;3548906;SAO CARLOS;35
63606;UNICEP;707;19;Farmácia;3548906;SAO CARLOS;35
63670;;27;23;Enfermagem;3169307;TRES CORACOES;31
63678;UNIVÁS;1586;36;Fisioterapia;3152501;POUSO ALEGRE;31
63681;;27;23;Enfermagem;3106200;BELO HORIZONTE;31
63698;UNIVÁS;1586;19;Farmácia;3152501;POUSO ALEGRE;31
63750;UNIFIEO;244;19;Farmácia;3534401;OSASCO;35
63832;UFLA;592;6002;Engenharia de Alimentos;3138203;LAVRAS;31
63834;UFF;572;55;Biomedicina;3303302;NITEROI;33
63884;UNICEUB;402;55;Biomedicina;5300108;BRASILIA;53
63950;UNIVATES;1041;21;Arquitetura e Urbanismo;4311403;LAJEADO;43
63962;UNIGRAN;673;19;Farmácia;5003702;DOURADOS;50
63965;UNIGRAN;673;5;Medicina Veterinária;5003702;DOURADOS;50
63968;UNIMES;953;23;Enfermagem;3548500;SANTOS;35
63978;UEMG;1036;36;Fisioterapia;3122306;DIVINOPOLIS;31
63991;UniSL;450;36;Fisioterapia;1100122;JI-PARANA;11
64016;UNIFIAN;1045;23;Enfermagem;3526704;LEME;35
64112;FEI;1878;6208;Engenharia de Produção;3548708;SAO BERNARDO DO CAMPO;35
64114;UNICENTRO;1126;6307;Engenharia Ambiental;4110706;IRATI;41
64153;UNICENTRO;1126;19;Farmácia;4109401;GUARAPUAVA;41
64164;URI;423;36;Fisioterapia;4307005;ERECHIM;43
64210;UENF;1027;51;Zootecnia;3301009;CAMPOS DOS GOYTACAZES;33
64272;UNILINS;1846;6307;Engenharia Ambiental;3527108;LINS;35
64463;FUNIP;15450;23;Enfermagem;3131307;IPATINGA;31
64474;UNISC;295;23;Enfermagem;4316808;SANTA CRUZ DO SUL;43
64478;UNISC;295;6208;Engenharia de Produção;4316808;SANTA CRUZ DO SUL;43
64494;CUFSA;2183;5902;Engenharia Mecânica;3547809;SANTO ANDRE;35
64496;;15357;23;Enfermagem;3169901;UBA;31
64500;CUFSA;2183;6208;Engenharia de Produção;3547809;SANTO ANDRE;35
64530;UNC;441;36;Fisioterapia;4210100;MAFRA;42
64534;BRASÍLIA;4166;5710;Engenharia Civil;3170107;UBERABA;31
64536;UNC;441;23;Enfermagem;4210100;MAFRA;42
64642;FURB;76;23;Enfermagem;4202404;BLUMENAU;42
64668;UNITRI;142;95;Tecnologia em Estética e Cosmética;3170206;UBERLANDIA;31
64706;UEFS;666;12;Medicina;4204202;CHAPECO;29
64746;PUCRS;21;6208;Engenharia de Produção;4314902;PORTO ALEGRE;43
64809;CES-CL;3488;5806;Engenharia Elétrica;3118304;CONSELHEIRO LAFAIETE;31
64822;UNISINOS;14;6411;Engenharia de Computação I;4318705;SAO LEOPOLDO;43
64832;UPF;20;27;Fonoaudiologia;4314100;PASSO FUNDO;43
64836;UPF;20;28;Nutrição;4314100;PASSO FUNDO;43
64838;UCPEL;18;36;Fisioterapia;4314407;PELOTAS;43
64861;UNOCHAPECÓ;3151;6002;Engenharia de Alimentos;4204202;CHAPECO;42
64873;UFN;426;21;Arquitetura e Urbanismo;4316907;SANTA MARIA;43
64883;UNIFENAS;30;36;Fisioterapia;3122306;DIVINOPOLIS;31
64888;UNIFENAS;30;55;Biomedicina;3122306;DIVINOPOLIS;31
64918;UNIFENAS;30;12;Medicina;3106200;BELO HORIZONTE;31
64975;UNESC;482;21;Arquitetura e Urbanismo;4204608;CRICIUMA;42
65058;UNIP;322;5814;Engenharia de Controle e Automação;5300108;BRASILIA;53
65060;UNIP;322;5814;Engenharia de Controle e Automação;5208707;GOIANIA;52
65065;UNIP;322;6;Odontologia;1302603;MANAUS;13
65114;UB;319;12;Medicina;3515509;FERNANDOPOLIS;35
65116;;5303;5;Medicina Veterinária;5003702;DOURADOS;50
65152;UNIVALE;513;21;Arquitetura e Urbanismo;3127701;GOVERNADOR VALADARES;31
65156;UNIVALE;513;28;Nutrição;3127701;GOVERNADOR VALADARES;31
65162;UNIVALE;513;36;Fisioterapia;3127701;GOVERNADOR VALADARES;31
65188;UVA;165;36;Fisioterapia;3300704;CABO FRIO;33
65190;UVA;165;23;Enfermagem;3300704;CABO FRIO;33
65205;UNIFACISA;1334;21;Arquitetura e Urbanismo;2504009;CAMPINA GRANDE;25
65212;UCB;403;23;Enfermagem;5300108;BRASILIA;53
65240;UNIFUNVIC;2494;6;Odontologia;3538006;PINDAMONHANGABA;35
65424;UFAM;4;51;Zootecnia;1302603;MANAUS;13
65446;;15057;36;Fisioterapia;3136702;JUIZ DE FORA;31
65475;FAF;2040;23;Enfermagem;3139409;MANHUACU;31
65771;UNIDAVI;80;23;Enfermagem;4214805;RIO DO SUL;42
65861;UNIVERSO;663;19;Farmácia;3304904;SAO GONCALO;33
65867;UNIARAXÁ;1575;23;Enfermagem;3104007;ARAXA;31
65869;UNIP;322;6;Odontologia;5208707;GOIANIA;52
65872;UNIP;322;5814;Engenharia de Controle e Automação;3509502;CAMPINAS;35
65874;UNIP;322;36;Fisioterapia;3548500;SANTOS;35
65897;;15054;36;Fisioterapia;2611606;RECIFE;26
65901;UNIVERSO;663;19;Farmácia;3303302;NITEROI;33
65924;UNIPAC;308;12;Medicina;3136702;JUIZ DE FORA;31
65971;FAI;1292;5;Medicina Veterinária;3500105;ADAMANTINA;35
65977;UNIARP;15032;36;Fisioterapia;4203006;CACADOR;42
66248;UECE;29;12;Medicina;2304400;FORTALEZA;23
66254;UNINOVE;316;21;Arquitetura e Urbanismo;3550308;SAO PAULO;35
66256;UNINOVE;316;28;Nutrição;3550308;SAO PAULO;35
66270;UNINOVE;316;36;Fisioterapia;3550308;SAO PAULO;35
66275;UNINOVE;316;19;Farmácia;3550308;SAO PAULO;35
66284;UNINOVE;316;5710;Engenharia Civil;3550308;SAO PAULO;35
66288;UNINOVE;316;23;Enfermagem;3550308;SAO PAULO;35
66349;UCB;176;23;Enfermagem;3304557;RIO DE JANEIRO;33
66361;FASEH;1664;12;Medicina;3171204;VESPASIANO;31
66445;;1492;6208;Engenharia de Produção;3170206;UBERLANDIA;31
66463;UFRGS;581;55;Biomedicina;4314902;PORTO ALEGRE;43
66487;UCAM;1153;6208;Engenharia de Produção;3301009;CAMPOS DOS GOYTACAZES;33
66514;UNIP;322;23;Enfermagem;3550308;SAO PAULO;35
66545;UNIP;322;36;Fisioterapia;3547304;SANTANA DE PARNAIBA;35
66625;ESTÁCIO BH;1509;36;Fisioterapia;3106200;BELO HORIZONTE;31
66627;ESTÁCIO BH;1509;23;Enfermagem;3106200;BELO HORIZONTE;31
66655;UENP;15015;36;Fisioterapia;4111803;JACAREZINHO;41
66747;UNESP;56;6208;Engenharia de Produção;3506003;BAURU;35
66759;FAG;1336;23;Enfermagem;4104808;CASCAVEL;41
66761;FAG;1336;17;Agronomia;4104808;CASCAVEL;41
66905;FAESF;2413;23;Enfermagem;2203909;FLORIANO;22
66995;UNESP;56;21;Arquitetura e Urbanismo;3541406;PRESIDENTE PRUDENTE;35
67013;UNESP;56;51;Zootecnia;3520442;ILHA SOLTEIRA;35
67051;UNESP;56;6307;Engenharia Ambiental;3543907;RIO CLARO;35
